support,itemsets
0.021641418345263858,frozenset({'DOORMAT WELCOME TO OUR HOME'})
0.021641418345263858,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN '})"
0.021530436712724043,frozenset({'PLASTERS IN TIN STRONGMAN'})
0.021530436712724043,frozenset({'WOODEN SCHOOL COLOURING SET'})
0.021474945896454135,frozenset({'TRADITIONAL WOODEN SKIPPING ROPE'})
0.021474945896454135,frozenset({'VINTAGE CHRISTMAS BUNTING'})
0.02141945508018423,frozenset({'HAND WARMER RED LOVE HEART'})
0.021363964263914324,frozenset({'SET 6 SCHOOL MILK BOTTLES IN CRATE'})
0.021363964263914324,frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'})
0.021363964263914324,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT'})"
0.021363964263914324,frozenset({'GINGHAM HEART DECORATION'})
0.021363964263914324,frozenset({'RED STRIPE CERAMIC DRAWER KNOB'})
0.021308473447644416,frozenset({'RIBBON REEL STRIPES DESIGN '})
0.021308473447644416,frozenset({'SET OF 12 MINI LOAF BAKING CASES'})
0.021308473447644416,frozenset({'SET OF 6 RIBBONS VINTAGE CHRISTMAS'})
0.021308473447644416,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})"
0.021308473447644416,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.02125298263137451,"frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
0.021142000998834693,frozenset({'PINK VINTAGE PAISLEY PICNIC BAG'})
0.021142000998834693,frozenset({'REGENCY TEA PLATE ROSES '})
0.021142000998834693,frozenset({'TRADITIONAL WOODEN CATCH CUP GAME '})
0.021086510182564785,frozenset({'RED RETROSPOT BOWL'})
0.021086510182564785,frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'})
0.021086510182564785,frozenset({'FOUR HOOK  WHITE LOVEBIRDS'})
0.021086510182564785,frozenset({'IVORY DINER WALL CLOCK'})
0.021086510182564785,frozenset({'SET OF 3 NOTEBOOKS IN PARCEL'})
0.021031019366294878,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.021031019366294878,"frozenset({'HOT WATER BOTTLE I AM SO POORLY', 'CHOCOLATE HOT WATER BOTTLE'})"
0.02097552855002497,frozenset({'CHICK GREY HOT WATER BOTTLE'})
0.02097552855002497,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'PARTY BUNTING'})"
0.020809056101215247,frozenset({'VINTAGE DOILY TRAVEL SEWING KIT'})
0.020809056101215247,"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})"
0.020809056101215247,"frozenset({'SET 3 RETROSPOT TEA,COFFEE,SUGAR'})"
0.020809056101215247,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER SMALL'})"
0.020753565284945343,frozenset({'SET OF 60 I LOVE LONDON CAKE CASES '})
0.020753565284945343,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.020753565284945343,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})"
0.020698074468675436,frozenset({'AIRLINE BAG VINTAGE TOKYO 78'})
0.020642583652405528,frozenset({'CANDLEHOLDER PINK HANGING HEART'})
0.020642583652405528,"frozenset({'JUMBO BAG PEARS', 'JUMBO BAG APPLES'})"
0.02058709283613562,frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'})
0.02058709283613562,frozenset({'METAL SIGN TAKE IT OR LEAVE IT '})
0.02058709283613562,frozenset({'DOORMAT ENGLISH ROSE '})
0.02058709283613562,frozenset({'HEART IVORY TRELLIS SMALL'})
0.020531602019865713,frozenset({'SET OF 72 RETROSPOT PAPER  DOILIES'})
0.020531602019865713,"frozenset({'JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT'})"
0.020531602019865713,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
0.020476111203595805,frozenset({'FELTCRAFT PRINCESS LOLA DOLL'})
0.020476111203595805,"frozenset({'KEY FOB , SHED'})"
0.020420620387325897,"frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN', 'WOODEN HEART CHRISTMAS SCANDINAVIAN'})"
0.020420620387325897,frozenset({'FELTCRAFT CUSHION RABBIT'})
0.02036512957105599,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG ALPHABET'})"
0.02036512957105599,frozenset({'TRADITIONAL MODELLING CLAY'})
0.02036512957105599,frozenset({'PLASTERS IN TIN CIRCUS PARADE '})
0.020309638754786082,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT '})
0.020309638754786082,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.020254147938516175,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO STORAGE BAG SKULLS'})"
0.020254147938516175,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG RED RETROSPOT'})"
0.020198657122246267,"frozenset({'REGENCY CAKESTAND 3 TIER', 'PARTY BUNTING'})"
0.020198657122246267,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})"
0.020198657122246267,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.020198657122246267,"frozenset({""POPPY'S PLAYHOUSE BEDROOM ""})"
0.020198657122246267,frozenset({'VINTAGE SNAKES & LADDERS'})
0.02014316630597636,"frozenset({'DOTCOM POSTAGE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.02014316630597636,frozenset({'3 HOOK PHOTO SHELF ANTIQUE WHITE'})
0.020087675489706455,frozenset({'ENAMEL MEASURING JUG CREAM'})
0.020087675489706455,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})"
0.020032184673436548,"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG WOODLAND ANIMALS'})"
0.020032184673436548,"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})"
0.020032184673436548,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG APPLES'})"
0.020032184673436548,"frozenset({""BOX OF 6 MINI 50'S CRACKERS""})"
0.019921203040896732,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN '})"
0.019921203040896732,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.019921203040896732,frozenset({'CERAMIC STRAWBERRY CAKE MONEY BANK'})
0.019865712224626825,frozenset({'CHRISTMAS CRAFT WHITE FAIRY '})
0.019865712224626825,frozenset({'HAND WARMER RED RETROSPOT'})
0.019810221408356917,frozenset({'BLACK RECORD COVER FRAME'})
0.019810221408356917,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})"
0.019810221408356917,frozenset({'SET/2 RED RETROSPOT TEA TOWELS '})
0.019810221408356917,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI'})"
0.01975473059208701,frozenset({'SWEETHEART CAKESTAND 3 TIER'})
0.019699239775817102,"frozenset({'RECORD FRAME 7"" SINGLE SIZE '})"
0.019699239775817102,frozenset({'PINK HAPPY BIRTHDAY BUNTING'})
0.019699239775817102,frozenset({'WASHROOM METAL SIGN'})
0.019699239775817102,frozenset({'REGENCY TEAPOT ROSES '})
0.019643748959547194,frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'})
0.019588258143277287,frozenset({'SKULL LUNCH BOX WITH CUTLERY '})
0.019588258143277287,frozenset({'HAND WARMER BABUSHKA DESIGN'})
0.019588258143277287,"frozenset({'HEART OF WICKER LARGE', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.01953276732700738,frozenset({'ENGLISH ROSE HOT WATER BOTTLE'})
0.01947727651073747,frozenset({'PACK OF 6 BIRDY GIFT TAGS'})
0.01947727651073747,"frozenset({""I'M ON HOLIDAY METAL SIGN""})"
0.019421785694467567,"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE PINK'})"
0.019421785694467567,frozenset({'PAINTED METAL PEARS ASSORTED'})
0.01936629487819766,frozenset({'SET 12 RETRO WHITE CHALK STICKS'})
0.01936629487819766,frozenset({'MODERN FLORAL STATIONERY SET'})
0.01936629487819766,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})"
0.019310804061927752,"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})"
0.019310804061927752,frozenset({'JINGLE BELL HEART DECORATION'})
0.019255313245657844,frozenset({'BOX OF 6 MINI VINTAGE CRACKERS'})
0.019199822429387937,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN '})"
0.019199822429387937,frozenset({'TRADITIONAL CHRISTMAS RIBBONS'})
0.019199822429387937,frozenset({'LAUNDRY 15C METAL SIGN'})
0.019199822429387937,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})"
0.01914433161311803,"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG PINK POLKADOT'})"
0.01914433161311803,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SPACEBOY DESIGN '})"
0.01908884079684812,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG CARS BLUE'})"
0.01908884079684812,frozenset({'FAMILY ALBUM WHITE PICTURE FRAME'})
0.01908884079684812,frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN'})
0.01908884079684812,frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'})
0.01908884079684812,frozenset({'ANTIQUE SILVER TEA GLASS ENGRAVED'})
0.019033349980578214,frozenset({'WOODEN ROUNDERS GARDEN SET '})
0.018977859164308306,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE IVORY'})"
0.018977859164308306,"frozenset({'LUNCH BAG  BLACK SKULL.', 'RED RETROSPOT CHARLOTTE BAG'})"
0.018977859164308306,frozenset({'CHILDRENS CUTLERY POLKADOT PINK'})
0.0189223683480384,frozenset({'LARGE HEART MEASURING SPOONS'})
0.0189223683480384,frozenset({'PACK OF 12 SUKI TISSUES '})
0.0189223683480384,"frozenset({'JAM MAKING SET WITH JARS', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
0.0189223683480384,frozenset({'BINGO SET'})
0.0189223683480384,frozenset({'HANGING METAL HEART LANTERN'})
0.01886687753176849,frozenset({'SWEETHEART RECIPE BOOK STAND'})
0.01886687753176849,frozenset({'OPEN CLOSED METAL SIGN'})
0.01886687753176849,frozenset({'SET 7 BABUSHKA NESTING BOXES'})
0.018811386715498583,frozenset({'RED SPOTTY BISCUIT TIN'})
0.018811386715498583,frozenset({'12 PENCILS SMALL TUBE RED RETROSPOT'})
0.018811386715498583,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG VINTAGE LEAF'})"
0.018811386715498583,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG STRAWBERRY'})"
0.018811386715498583,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG ALPHABET DESIGN'})"
0.018811386715498583,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.018811386715498583,frozenset({'CERAMIC HEART FAIRY CAKE MONEY BANK'})
0.01875589589922868,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.01875589589922868,"frozenset({'DOTCOM POSTAGE', 'RECYCLING BAG RETROSPOT '})"
0.01875589589922868,"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG RED RETROSPOT'})"
0.01870040508295877,frozenset({'BLUE HAPPY BIRTHDAY BUNTING'})
0.01870040508295877,frozenset({'12 PENCILS SMALL TUBE SKULL'})
0.018644914266688864,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'REGENCY CAKESTAND 3 TIER'})"
0.018644914266688864,frozenset({'REGENCY TEA PLATE GREEN '})
0.018644914266688864,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
0.018644914266688864,"frozenset({'DOTCOM POSTAGE', 'SUKI  SHOULDER BAG'})"
0.018589423450418956,frozenset({'DOORMAT FAIRY CAKE'})
0.018589423450418956,"frozenset({'SMALL MARSHMALLOWS PINK BOWL', 'SMALL DOLLY MIX DESIGN ORANGE BOWL'})"
0.018589423450418956,frozenset({'PANTRY WASHING UP BRUSH'})
0.01847844181787914,"frozenset({'VINTAGE HEADS AND TAILS CARD GAME ', 'VINTAGE SNAP CARDS'})"
0.01847844181787914,frozenset({'HEART DECORATION RUSTIC HANGING '})
0.01847844181787914,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'PACK OF 72 SKULL CAKE CASES'})"
0.01847844181787914,frozenset({'T-LIGHT GLASS FLUTED ANTIQUE'})
0.018422951001609233,frozenset({'SET 12 KIDS COLOUR  CHALK STICKS'})
0.018422951001609233,"frozenset({""ROLL WRAP 50'S CHRISTMAS""})"
0.018422951001609233,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})"
0.018422951001609233,frozenset({'AGED GLASS SILVER T-LIGHT HOLDER'})
0.018422951001609233,frozenset({'RECIPE BOX BLUE SKETCHBOOK DESIGN'})
0.018367460185339326,frozenset({'RED SPOT CERAMIC DRAWER KNOB'})
0.018367460185339326,frozenset({'POTTERING MUG'})
0.018367460185339326,frozenset({'BALLOONS  WRITING SET '})
0.018367460185339326,frozenset({'SET OF 60 VINTAGE LEAF CAKE CASES '})
0.018367460185339326,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG SPACEBOY DESIGN'})"
0.018367460185339326,"frozenset({'DOTCOM POSTAGE', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.018367460185339326,"frozenset({'HAND WARMER OWL DESIGN', 'HAND WARMER SCOTTY DOG DESIGN'})"
0.018311969369069418,"frozenset({'JUMBO BAG VINTAGE DOILY ', 'JUMBO BAG RED RETROSPOT'})"
0.018311969369069418,frozenset({'SAVE THE PLANET MUG'})
0.018311969369069418,frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'})
0.018311969369069418,frozenset({'HANGING JAM JAR T-LIGHT HOLDER'})
0.01825647855279951,frozenset({'FELTCRAFT CUSHION BUTTERFLY'})
0.018145496920259695,frozenset({'ENGLISH ROSE NOTEBOOK A7 SIZE'})
0.018145496920259695,"frozenset({'JUMBO BAG APPLES', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.018145496920259695,frozenset({'12 PENCIL SMALL TUBE WOODLAND'})
0.01809000610398979,frozenset({'SET OF 36 PAISLEY FLOWER DOILIES'})
0.01809000610398979,frozenset({'MULTI COLOUR SILVER T-LIGHT HOLDER'})
0.01809000610398979,frozenset({'PLAYING CARDS KEEP CALM & CARRY ON'})
0.01809000610398979,frozenset({'HOME SWEET HOME MUG'})
0.018034515287719884,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT'})"
0.018034515287719884,"frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY', 'CHOCOLATE HOT WATER BOTTLE'})"
0.018034515287719884,"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG RED RETROSPOT'})"
0.018034515287719884,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.018034515287719884,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})"
0.017979024471449976,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG RED RETROSPOT'})"
0.017979024471449976,frozenset({'SET 20 NAPKINS FAIRY CAKES DESIGN '})
0.017979024471449976,"frozenset({'LUNCH BAG APPLE DESIGN', 'JUMBO BAG APPLES'})"
0.01786804283891016,frozenset({'SET OF 6 TEA TIME BAKING CASES'})
0.01786804283891016,frozenset({'BLUE DINER WALL CLOCK'})
0.01786804283891016,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.017812552022640253,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT'})"
0.017812552022640253,frozenset({'EDWARDIAN PARASOL BLACK'})
0.017757061206370345,frozenset({'COLOURING PENCILS BROWN TUBE'})
0.017757061206370345,frozenset({'SET/6 RED SPOTTY PAPER CUPS'})
0.017757061206370345,frozenset({'TEA BAG PLATE RED RETROSPOT'})
0.017757061206370345,frozenset({'3 PIECE SPACEBOY COOKIE CUTTER SET'})
0.017757061206370345,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})"
0.017757061206370345,frozenset({'JUMBO BAG PAISLEY PARK'})
0.017757061206370345,frozenset({'PACK OF 60 MUSHROOM CAKE CASES'})
0.017701570390100438,frozenset({'TREASURE TIN GYMKHANA DESIGN'})
0.01764607957383053,frozenset({'VINTAGE CHRISTMAS STOCKING '})
0.01764607957383053,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SPACEBOY DESIGN'})"
0.01764607957383053,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.017535097941290715,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})"
0.017535097941290715,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.017535097941290715,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG RED RETROSPOT'})"
0.017479607125020807,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.017479607125020807,"frozenset({'PARTY BUNTING', 'JUMBO BAG RED RETROSPOT'})"
0.017479607125020807,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'JUMBO BAG RED RETROSPOT'})"
0.017479607125020807,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})"
0.017479607125020807,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG RED RETROSPOT'})"
0.017479607125020807,frozenset({'ROLL WRAP VINTAGE CHRISTMAS'})
0.017479607125020807,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.017479607125020807,frozenset({'PLACE SETTING WHITE HEART'})
0.017424116308750903,frozenset({'PICTURE DOMINOES'})
0.017424116308750903,"frozenset({'JAM MAKING SET PRINTED', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
0.017368625492480996,"frozenset({'JUMBO BAG VINTAGE CHRISTMAS ', ""JUMBO BAG 50'S CHRISTMAS ""})"
0.017368625492480996,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'LUNCH BAG RED RETROSPOT'})"
0.017368625492480996,"frozenset({'DOTCOM POSTAGE', 'RED TOADSTOOL LED NIGHT LIGHT'})"
0.017368625492480996,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})"
0.017313134676211088,frozenset({'PAPER BUNTING WHITE LACE'})
0.017313134676211088,frozenset({'RED RETROSPOT UMBRELLA'})
0.017313134676211088,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN '})"
0.01725764385994118,"frozenset({'LUNCH BAG SUKI DESIGN ', 'JUMBO BAG RED RETROSPOT'})"
0.01725764385994118,frozenset({'IVORY HANGING DECORATION  HEART'})
0.017202153043671273,frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'})
0.017202153043671273,frozenset({'RED RETROSPOT CUP'})
0.017202153043671273,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
0.017146662227401365,frozenset({'PINK BABY BUNTING'})
0.017146662227401365,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG OWLS'})"
0.017091171411131457,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})"
0.017091171411131457,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG STRAWBERRY'})"
0.017091171411131457,frozenset({'RED RETROSPOT SMALL MILK JUG'})
0.017091171411131457,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'REGENCY CAKESTAND 3 TIER'})"
0.01703568059486155,frozenset({'PHOTO CUBE'})
0.01703568059486155,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'JUMBO BAG RED RETROSPOT'})"
0.01703568059486155,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
0.01703568059486155,frozenset({'SET 2 PANTRY DESIGN TEA TOWELS'})
0.01703568059486155,frozenset({'DOUGHNUT LIP GLOSS '})
0.016980189778591642,"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE IVORY'})"
0.016980189778591642,"frozenset({""GIANT 50'S CHRISTMAS CRACKER""})"
0.016980189778591642,"frozenset({'LUNCH BAG RED RETROSPOT', 'PARTY BUNTING'})"
0.016980189778591642,frozenset({'ASSORTED COLOUR MINI CASES'})
0.016980189778591642,frozenset({'SET OF 3 HANGING OWLS OLLIE BEAK'})
0.016980189778591642,"frozenset({'KEY FOB , BACK DOOR '})"
0.016980189778591642,frozenset({'HEART IVORY TRELLIS LARGE'})
0.016924698962321735,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'ASSORTED COLOUR BIRD ORNAMENT'})"
0.016924698962321735,frozenset({'CHARLIE+LOLA PINK HOT WATER BOTTLE'})
0.016924698962321735,"frozenset({'FANCY FONT BIRTHDAY CARD, '})"
0.016924698962321735,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.016924698962321735,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.016869208146051827,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.016869208146051827,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.016869208146051827,frozenset({'SET OF 6 SNACK LOAF BAKING CASES'})
0.016869208146051827,frozenset({'CHILDRENS APRON APPLES DESIGN'})
0.016869208146051827,"frozenset({'JAM MAKING SET WITH JARS', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.016758226513512015,"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.016758226513512015,frozenset({'KITCHEN METAL SIGN'})
0.016758226513512015,frozenset({'CLASSIC CAFE SUGAR DISPENSER'})
0.016758226513512015,frozenset({'RETROSPOT LARGE MILK JUG'})
0.016758226513512015,frozenset({'RIBBON REEL HEARTS DESIGN '})
0.016758226513512015,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO STORAGE BAG SUKI'})"
0.016758226513512015,"frozenset({'JAM MAKING SET PRINTED', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.016758226513512015,"frozenset({'HAND WARMER OWL DESIGN', 'HAND WARMER BIRD DESIGN'})"
0.016702735697242108,frozenset({'ROBOT BIRTHDAY CARD'})
0.016702735697242108,"frozenset({'LUNCH BAG CARS BLUE', 'JUMBO BAG RED RETROSPOT'})"
0.016702735697242108,frozenset({'LUNCH BAG PAISLEY PARK  '})
0.016702735697242108,"frozenset({'SCOTTIE DOG HOT WATER BOTTLE', 'CHOCOLATE HOT WATER BOTTLE'})"
0.016702735697242108,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG ALPHABET DESIGN'})"
0.0166472448809722,frozenset({'CIRCUS PARADE LUNCH BOX '})
0.0166472448809722,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})"
0.0166472448809722,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})"
0.016591754064702292,"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN'})"
0.016591754064702292,frozenset({'BREAD BIN DINER STYLE IVORY'})
0.016591754064702292,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'JUMBO BAG RED RETROSPOT'})"
0.016591754064702292,frozenset({'ROTATING LEAVES T-LIGHT HOLDER'})
0.016591754064702292,"frozenset({'JUMBO BAG PEARS', 'JUMBO BAG VINTAGE LEAF'})"
0.016536263248432385,frozenset({'3 HEARTS HANGING DECORATION RUSTIC'})
0.016536263248432385,frozenset({'DELUXE SEWING KIT '})
0.016536263248432385,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN '})"
0.016536263248432385,"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG SUKI DESIGN '})"
0.016480772432162477,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})"
